01/19/2026,Support Name,LINK_ID,ORDER ID,LÍ DO REPRINT,NOTE (TEAM GANGSHEET NOTE LÊN ĐỂ IN),LOẠI ÁO,SIZE,COLOR,HÃNG ÁO,MACHINE #,AI LÀM SAI,LÝ DO LỖI,NOTE,STATUS (GANGSHEET),,Finished date
26,Vinh ,https://qr.pressify.ú/2489477,2489477,Áo lỗi vải,,Hoodie,M,Black,,,,,,completed ,,01/22/2026
27,Vinh ,https://qr.pressify.ú/2489492,2489492,Áo lỗi vải,,Hoodie,L,Black,,,,,,completed ,,01/22/2026
28,Vinh ,https://qr.pressify.ú/2489493,2489493,Áo lỗi vải,,Hoodie,S,Black,,,,,,completed ,,01/22/2026
29,Vinh ,,2489628,Áo lủng,"in lại item 3, RETURN SUPPORT",Sweatshirt,L,Black,,,,,,completed ,,01/22/2026
30,Vinh ,https://qr.pressify.ú/2490063,2490063,Áo lỗi vải,,T shirt,L,Black,,,,,,completed ,,01/22/2026
31,Hoa,https://qr.pressify.ú/2490402,2490402,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/22/2026
32,Hoa,https://qr.pressify.ú/2490424,2490424,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/22/2026
33,Hoa,https://qr.pressify.ú/2490515,2490515,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/22/2026
34,Hoa,https://qr.pressify.ú/2490205,2490205,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/22/2026
35,Hoa,https://qr.pressify.ú/2490418,2490418,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/22/2026
36,Hoa,https://qr.pressify.ú/2490636,2490636,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/22/2026
37,Vinh ,https://qr.pressify.ú/2489362,2489362,"Film Lỗi ( tróc, rách)",,T shirt,L,Light Pink,,,,,,completed ,,01/22/2026
38,Vinh ,https://qr.pressify.ú/2489244,2489244,Áo rách,,T shirt,2XL,Black,,,,,,completed ,,01/22/2026
39,Vinh ,https://qr.pressify.ú/2490135,2490135,Design viền mỏng ,"in lại sleeve ONLY fix nét tay dày lên tí tăng white base lên, RETURN SUPPORT",,,,,,,,,completed ,,01/22/2026
40,Vinh ,https://qr.pressify.ú/2490732,2490732,Áo lủng,,Hoodie,XL,Black,,,,lủng back,,completed ,,01/22/2026
41,Vinh ,https://qr.pressify.ú/2490506,2490506,Design viền mỏng ,tăng white base lên,,,,,,,,,completed ,,01/22/2026
42,Vinh ,https://qr.pressify.ú/2489781,2489781,mẫu to/nhỏ ,thu nhỏ lại 1 inch,,,,,,,,,completed ,,01/22/2026
43,Vinh ,https://qr.pressify.ú/2489426,2489426,lí do reprint,"in lại 1 áo Bad Omens Butterfly, RETURN SUPPORT",,,,,,,,,completed ,,01/22/2026
44,Vinh ,https://qr.pressify.ú/2489462,2489462,pick sai áo,Fix nét BACK dày lên,Hoodie,XL,Forest Green,,,An,"size L pick XL, ép ko đọc code",Thanh Nguyen pick,completed ,,01/22/2026
45,Vinh ,https://qr.pressify.ú/2490552,2490552,Áo lủng,,Hoodie,M,Black,,,,,,completed ,,01/22/2026
46,Vinh ,https://qr.pressify.ú/2487666,2487666,Áo lỗi vải,thu nhỏ lại 2.5 inch,T shirt,L,Washed Black,,,,,,completed ,,01/22/2026
47,Vinh ,https://qr.pressify.ú/2490282,2490282,"Film Lỗi ( tróc, rách)",,Hoodie,M,Black,,,,,,completed ,,01/22/2026
48,Vinh ,https://qr.pressify.ú/2490707,2490707,Áo dơ,,Sweatshirt,XL,White,,,,,,completed ,,01/22/2026
49,Vinh ,https://qr.pressify.ú/2490574,2490574,"Film Lỗi ( tróc, rách)",,Hoodie,2XL,Black,,,,,,completed ,,01/22/2026
50,Vinh ,https://qr.pressify.ú/2489258,2489258,"Film Lỗi ( tróc, rách)",,T shirt,XL,Black,,,,,,completed ,,01/22/2026
51,Vinh ,https://qr.pressify.ú/2489770,2489770,Áo lủng,,T shirt,L,Sport Grey,,,,,,completed ,,01/22/2026
52,Vinh ,,2488349,MẤT HÀNG,,,,,,,,,,completed ,,01/22/2026
53,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
54,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
55,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
56,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
57,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
58,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
59,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
60,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/22/2026
01/23/2026,Support Name,LINK_ID,ORDER ID,LÍ DO REPRINT,NOTE (TEAM GANGSHEET NOTE LÊN ĐỂ IN),LOẠI ÁO,SIZE,COLOR,HÃNG ÁO,MACHINE #,AI LÀM SAI,LÝ DO LỖI,NOTE,STATUS (GANGSHEET),,Finished date
1,Phoebe,,2477893,resend - gửi sai áo,NEW LABEL,,,,,,,,,completed ,,01/23/2026
2,Phoebe,,2477547,resend - gửi sai áo,"PICK ÁO GILDAN, RETURN SUPPORT. NEW LABEL",,,,,,,,,completed ,,01/23/2026
3,Phoebe,,2459903,resend - ko nhận đc,NEW LABEL,,,,,,,,,completed ,,01/23/2026
4,Hoa,https://qr.pressify.ú/2490855,2490855,ép lỗi,,T shirt,XL,Black,,,Daniela,Ép bị dinh vải ,,completed ,,01/23/2026
5,Hoa,https://qr.pressify.ú/2490917,2490917,mẫu in lỗi,"Fix lại Front đúng DS, mẫu in bi mất một góc",,,,,,,,,completed ,,01/23/2026
6,Hoa,https://qr.pressify.ú/2491554,2491554,Design viền mỏng ,Fix lại nét BACK dày lên một chút và In lại cả ORDER,Hoodie,M,Black,,,,"Mất nét Back Áo Black, áo còn lại lôi mẫu",,completed ,,01/23/2026
7,Hoa,https://qr.pressify.ú/2490993,2490993,Design viền mỏng ,Fix nét chữ dày lên chút xíu,,,,,,,,,completed ,,01/23/2026
8,Hoa,https://qr.pressify.ú/2491316,2491316,Design viền mỏng ,Fix nét chữ dày lên chút xíu,,,,,,,,,completed ,,01/23/2026
9,Hoa,https://qr.pressify.ú/2490920,2490920,pick sai áo,,Hoodie,XL,Light Pink,,,Chinh,"Pick L thành Xl, Ép không check",Lien Tran pick,completed ,,01/23/2026
10,Hoa,https://qr.pressify.ú/2491326,2491326,Design viền mỏng ,"Fix nét chữ dưới Front dày hơn, tăng white base lên",,,,,,,,,completed ,,01/23/2026
11,Hoa,https://qr.pressify.ú/2490919,2490919,Áo dơ,In lại ITEM 2 RETURN SUPPORT,Sweatshirt,L,White,,,,,,completed ,,01/23/2026
12,Hoa,https://qr.pressify.ú/2491313,2491313,Design viền mỏng ,Fix nét chữ FRONT dày lên,,,,,,,,,completed ,,01/23/2026
13,Phoebe,,2483632,resend - gửi sai áo,Chỉ reprint item 2. NEW LABEL,,,,,,,,,completed ,,01/23/2026
14,Phoebe,https://qr.pressify.ú/2491555,2491555,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
15,Phoebe,https://qr.pressify.ú/2491215,2491215,Design viền mỏng ,Fix nét tay dày lên ,Hoodie,M,Black,,,,,,completed ,,01/23/2026
16,Hoa,https://qr.pressify.ú/2490897,2490897,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
17,Hoa,https://qr.pressify.ú/2490903,2490903,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
18,Hoa,https://qr.pressify.ú/2490888,2490888,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
19,Hoa,https://qr.pressify.ú/2490904,2490904,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
20,Hoa,https://qr.pressify.ú/2491514,2491514,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
21,Hoa,https://qr.pressify.ú/2491270,2491270,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
22,Hoa,https://qr.pressify.ú/2491065,2491065,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
23,Hoa,https://qr.pressify.ú/2491303,2491303,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
24,Hoa,https://qr.pressify.ú/2491298,2491298,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
25,Hoa,https://qr.pressify.ú/2491805,2491805,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
26,Hoa,https://qr.pressify.ú/2491175,2491175,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
27,Hoa,https://qr.pressify.ú/2491730,2491730,mẫu in lỗi,IN HQ,,,,,,,Trầy ,,completed ,,01/23/2026
28,Hoa,https://qr.pressify.ú/2491686,2491686,mẫu in lỗi,IN HQ,,,,,,,Trầy ,,completed ,,01/23/2026
29,Hoa,https://qr.pressify.ú/2490820,2490820,mẫu in lỗi,IN HQ,,,,,,,Trầy ,,completed ,,01/23/2026
30,Hoa,https://qr.pressify.ú/2490822,2490822,mẫu in lỗi,IN HQ,,,,,,,Trầy ,,completed ,,01/23/2026
31,Hoa,https://qr.pressify.ú/2491500,2491500,Áo lỗi vải,,Sweatshirt,2XL,Dark Heather,,,,lủng lai áo,,completed ,,01/23/2026
32,Hoa,https://qr.pressify.ú/2491451,2491451,Áo lủng,,T shirt,XL,Black,,,,Lủng tay,,completed ,,01/23/2026
33,Phoebe,,2490688,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
34,Phoebe,,2491489,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
35,Phoebe,,2491723,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
36,Phoebe,,2492220,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
37,Phoebe,,2492221,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
38,Phoebe,,2492222,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
39,Phoebe,,2492223,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
40,Phoebe,,2492224,"Wrong size, đã fixed",,,,,,,,,,completed ,,01/23/2026
41,Hoa,https://qr.pressify.ú/2491740,2491740,ép sai,In lại ITEM 2 RETURN SUPPORT nhắc ép đúng Mockup Back,T shirt,L,Black,,,Daniela,ép không đúng Mockup,,completed ,,01/23/2026
42,Hoa,https://qr.pressify.ú/2491877,2491877,mẫu in lỗi,IN HQ,,,,,,,Sọc ,,completed ,,01/23/2026
43,Hoa,https://qr.pressify.ú/2491859,2491859,mẫu in lỗi,IN HQ,,,,,,,Sọc ,,completed ,,01/23/2026
44,Hoa,https://qr.pressify.ú/2491850,2491850,mẫu in lỗi,IN HQ,,,,,,,Sọc ,,completed ,,01/23/2026
45,Hoa,https://qr.pressify.ú/2491653,2491653,mẫu to/nhỏ ,Phóng to thành 12 inch cho giống Mockup,,,,,,,Mẫu in nhỏ không giống Mockup,,completed ,,01/23/2026
46,Hoa,https://qr.pressify.ú/2491445,2491445,ép lỗi,,T shirt,XL,Maroon,,,Natali,ép bị gấp hinh,,completed ,,01/23/2026
47,Hoa,https://qr.pressify.ú/2491695,2491695,Áo lủng,,Hoodie,L,Black,,,,lủng tay,,completed ,,01/23/2026
48,Hoa,https://qr.pressify.ú/2491671,2491671,Design viền mỏng ,"in lại Sleeve ONLY fix nét tay dày lên tí tăng white base lên, RETURN SUPPORT",,,,,,,mất nét tay,,completed ,,01/23/2026
49,Hoa,https://qr.pressify.ú/2491803,2491803,mẫu in lỗi,IN HQ,,,,,,,Sọc,,completed ,,01/23/2026
50,Hoa,https://qr.pressify.ú/2491523,2491523,mẫu to/nhỏ ,Phóng to Front với chiều ngang thành 10 inch cho giống mockup,,,,,,,Mẫu in giữa front mà nhỏ quá,,completed ,,01/23/2026
51,Hoa,https://qr.pressify.ú/2491753,2491753,Áo dơ,,T shirt,L,Black,,,,Dính quá nhiều dầu,,completed ,,01/23/2026
52,Hoa,https://qr.pressify.ú/2492091,2492091,Áo lủng,,T shirt,XL,Sand,,,,lủng gần nach,,completed ,,01/23/2026
53,Hoa,https://qr.pressify.ú/2491326,2491326,ép sai,"In lại và Fix nét chữ dưới Front dày hơn, tăng white base lên",T shirt,S,Black,,,Gustavo,Ép lệch Back,,completed ,,01/23/2026
54,Hoa,https://qr.pressify.ú/2492246,2492246,Design viền mỏng ,In lại và Fix nét Front ITEM 3 dày lên RETURN SUPPORT,,,,,,,,,completed ,,01/23/2026
55,Hoa,https://qr.pressify.ú/2492026,2492026,Áo lỗi vải,,Hoodie,L,Black,,,,Lỗi dây nón áo,,completed ,,01/23/2026
56,Hoa,https://qr.pressify.ú/2492072,2492072,pick sai áo,,Hoodie,XL,Light Pink,,,Yasmine,"Pick L thành XL, Ép không check",Thanh Nguyen pick,completed ,,01/23/2026
57,Hoa,https://qr.pressify.ú/2491651,2491651,Áo lỗi vải,,T shirt,L,Black,,,,lỗi nách áo không sửa được,,completed ,,01/23/2026
58,Hoa,https://qr.pressify.ú/2489045,2489045,Áo lỗi vải,,Hoodie,L,Black,,,,Lỗi may ,,completed ,,01/23/2026
59,Hoa,https://qr.pressify.ú/2492212,2492212,pick sai áo,,T shirt,XL,Black,,,Cesar,"Pick L thành XL, Ép không check",Thanh Nguyen pick,completed ,,01/23/2026
60,Hoa,https://qr.pressify.ú/2492220,2492220,mẫu to/nhỏ ,Thu nhỏ Back 3 inch,,,,,,,,,completed ,,01/23/2026
01/24/2026,Support Name,LINK_ID,ORDER ID,LÍ DO REPRINT,NOTE (TEAM GANGSHEET NOTE LÊN ĐỂ IN),LOẠI ÁO,SIZE,COLOR,HÃNG ÁO,MACHINE #,AI LÀM SAI,LÝ DO LỖI,NOTE,STATUS (GANGSHEET),,Finished date
1,Vinh ,,2491263,design trùng màu áo,UPDATE TICKET #23440 in lại item 2 RETURN SUPPORT,,,,,,,,,,,01/24/2026
2,Vinh ,,2456774,resend - ko nhận đc,RETURN SUPPORT NEW LABEL,,,,,,,,,,,01/24/2026
3,Vinh ,,2493611,"Wrong size, đã fixed",,,,,,,,,,,,01/24/2026
4,Vinh ,,2489757,MẤT HÀNG,,,,,,,,,,,,01/24/2026
5,Vinh ,,2490805,MẤT HÀNG,,,,,,,,,,,,01/24/2026
6,Vinh ,https://qr.pressify.ú/2491523,2491523,mẫu to/nhỏ ,PHÓNG TO FRONT LÊN CHO GIỐNG VỚI MOCKUP,,,,,,,,,,,01/24/2026
7,Vinh ,https://qr.pressify.ú/2492426,2492426,Design viền mỏng ,TĂNG WHITE BASE LÊN,,,,,,,,,,,01/24/2026
8,Vinh ,https://qr.pressify.ú/2492427,2492427,Design viền mỏng ,TĂNG WHITE BASE LÊN,,,,,,,,,,,01/24/2026
9,Vinh ,https://qr.pressify.ú/2492429,2492429,Design viền mỏng ,TĂNG WHITE BASE LÊN,,,,,,,,,,,01/24/2026
10,Vinh ,https://qr.pressify.ú/2492953,2492953,mẫu in lỗi,IN HQ,,,,,,,SỌC,,,,01/24/2026
11,Vinh ,https://qr.pressify.ú/2492961,2492961,mẫu in lỗi,IN HQ,,,,,,,SỌC,,,,01/24/2026
12,Vinh ,https://qr.pressify.ú/2492964,2492964,mẫu in lỗi,IN HQ,,,,,,,SỌC,,,,01/24/2026
13,Vinh ,https://qr.pressify.ú/2492498,2492498,mẫu in lỗi,IN HQ,,,,,,,SỌC,,,,01/24/2026
14,Vinh ,https://qr.pressify.ú/2492967,2492967,mẫu in lỗi,IN HQ,,,,,,,SỌC,,,,01/24/2026
15,Vinh ,https://qr.pressify.ú/2492446,2492446,mẫu in lỗi,IN HQ,,,,,,,SỌC,,,,01/24/2026
16,Vinh ,https://qr.pressify.ú/2492585,2492585,Design viền mỏng ,"FIX NÉT TAY DÀY LÊN TÍ, TĂNG WHITE BASE LÊN",,,,,,,,,completed ,,01/24/2026
17,Vinh ,https://qr.pressify.ú/2492605,2492605,Design viền mỏng ,"IN LẠI 1 ÁO HOODIE CHOCOLATE FIX NÉT FRONT DÀY LÊN TÍ, TĂNG WHITE BASE LÊN, RETURN SUPPORT",Hoodie,L,Dark Choco,,,,,,completed ,,01/24/2026
18,Vinh ,https://qr.pressify.ú/2492404,2492404,mẫu in lỗi,IN HQ,,,,,,,SỌC,,completed ,,01/24/2026
19,Vinh ,https://qr.pressify.ú/2493239,2493239,mẫu in lỗi,IN HQ,,,,,,,SỌC,,completed ,,01/24/2026
20,Vinh ,https://qr.pressify.ú/2492292,2492292,pick sai áo,"IN LẠI 1 ÁO  HOODIE BLACK M, RETURN SUPPORT",Hoodie,L,Black,,,Cesar,SIZE M PICK L ÉP KO ĐỌC CODE,Thanh Nguyen pick,completed ,,01/24/2026
21,Vinh ,https://qr.pressify.ú/2492852,2492852,"Film Lỗi ( tróc, rách)",,,,,,,,,,completed ,,01/24/2026
22,Vinh ,https://qr.pressify.ú/2491263,2491263,design trùng màu áo,in lại item 2 RETURN SUPPORT,,,,,,,,,completed ,,01/24/2026
23,Vinh ,https://qr.pressify.ú/2493311,2493311,ép lỗi,,Sweatshirt,S,White,,,An,,,completed ,,01/24/2026
24,Vinh ,https://qr.pressify.ú/2492449,2492449,"Film Lỗi ( tróc, rách)",,,,,,,,,,completed ,,01/24/2026
25,Vinh ,https://qr.pressify.ú/2493675,2493675,"Film Lỗi ( tróc, rách)",,T shirt,2XL,Black,,,,,,completed ,,01/24/2026
26,Vinh ,https://qr.pressify.us/2493652,2493652,Áo dơ,,T shirt,2XL,Black,,,,,,completed ,,01/24/2026
27,Vinh ,https://qr.pressify.ú/2493334,2493334,Áo lỗi vải,,T shirt,3XL,Black,,,,,,completed ,,01/24/2026
28,Vinh ,https://qr.pressify.ú/2491523,2491523,mẫu to/nhỏ ,phóng to front lên như mockup,,,,,,,,,completed ,,01/26/2026
29,Vinh ,https://qr.pressify.ú/2456774,2456774,"Film Lỗi ( tróc, rách)",,,,,,,,,,completed ,,01/26/2026
30,Vinh ,,,"END,SKIP",,,,,,,,,,,,01/26/2026
31,Vinh ,,,,,,,,,,,,,,,
32,Vinh ,,,,,,,,,,,,,,,
33,Vinh ,,,,,,,,,,,,,,,
34,Vinh ,,,,,,,,,,,,,,,
35,Vinh ,,,,,,,,,,,,,,,
36,Vinh ,,,,,,,,,,,,,,,
37,Vinh ,,,,,,,,,,,,,,,
38,Vinh ,,,,,,,,,,,,,,,
39,Vinh ,,,,,,,,,,,,,,,
40,Vinh ,,,,,,,,,,,,,,,
41,Vinh ,,,,,,,,,,,,,,,
42,Vinh ,,,,,,,,,,,,,,,
43,Vinh ,,,,,,,,,,,,,,,
44,Vinh ,,,,,,,,,,,,,,,
45,Vinh ,,,,,,,,,,,,,,,
46,Vinh ,,,,,,,,,,,,,,,
47,Vinh ,,,,,,,,,,,,,,,
48,Vinh ,,,,,,,,,,,,,,,
49,Vinh ,,,,,,,,,,,,,,,
50,Vinh ,,,,,,,,,,,,,,,
51,Vinh ,,,,,,,,,,,,,,,
52,Vinh ,,,,,,,,,,,,,,,
53,Vinh ,,,,,,,,,,,,,,,
54,Vinh ,,,,,,,,,,,,,,,
55,Vinh ,,,,,,,,,,,,,,,
56,Vinh ,,,,,,,,,,,,,,,
57,Vinh ,,,,,,,,,,,,,,,
58,Vinh ,,,,,,,,,,,,,,,
59,Vinh ,,,,,,,,,,,,,,,
60,Vinh ,,,,,,,,,,,,,,,
61,Vinh ,,,,,,,,,,,,,,,
62,Vinh ,,,,,,,,,,,,,,,
63,Vinh ,,,,,,,,,,,,,,,
64,Vinh ,,,,,,,,,,,,,,,
65,Vinh ,,,,,,,,,,,,,,,
66,Vinh ,,,,,,,,,,,,,,,
67,Vinh ,,,,,,,,,,,,,,,
68,Vinh ,,,,,,,,,,,,,,,
69,Vinh ,,,,,,,,,,,,,,,
70,Vinh ,,,,,,,,,,,,,,,
71,Vinh ,,,,,,,,,,,,,,,
72,Vinh ,,,,,,,,,,,,,,,
73,Vinh ,,,,,,,,,,,,,,,
74,Vinh ,,,,,,,,,,,,,,,
75,Vinh ,,,,,,,,,,,,,,,
76,Vinh ,,,,,,,,,,,,,,,
77,Vinh ,,,,,,,,,,,,,,,
78,Vinh ,,,,,,,,,,,,,,,
79,Vinh ,,,,,,,,,,,,,,,
80,Vinh ,,,,,,,,,,,,,,,
81,Vinh ,,,,,,,,,,,,,,,
82,Vinh ,,,,,,,,,,,,,,,
83,Vinh ,,,,,,,,,,,,,,,
84,Vinh ,,,,,,,,,,,,,,,
85,Vinh ,,,,,,,,,,,,,,,
86,Vinh ,,,,,,,,,,,,,,,
87,Vinh ,,,,,,,,,,,,,,,
88,Vinh ,,,,,,,,,,,,,,,
89,Vinh ,,,,,,,,,,,,,,,
90,Vinh ,,,,,,,,,,,,,,,
151,Vinh ,,,,,,,,,,,,,,,
152,Vinh ,,,,,,,,,,,,,,,
153,Vinh ,,,,,,,,,,,,,,,
154,Vinh ,,,,,,,,,,,,,,,
155,Vinh ,,,,,,,,,,,,,,,
156,Vinh ,,,,,,,,,,,,,,,
157,Vinh ,,,,,,,,,,,,,,,
158,Vinh ,,,,,,,,,,,,,,,
159,Vinh ,,,,,,,,,,,,,,,
160,Vinh ,,,,,,,,,,,,,,,
161,Vinh ,,,,,,,,,,,,,,,
162,Vinh ,,,,,,,,,,,,,,,
163,Vinh ,,,,,,,,,,,,,,,
164,Vinh ,,,,,,,,,,,,,,,
165,Vinh ,,,,,,,,,,,,,,,
166,Vinh ,,,,,,,,,,,,,,,
167,Vinh ,,,,,,,,,,,,,,,
168,Vinh ,,,,,,,,,,,,,,,
169,Vinh ,,,,,,,,,,,,,,,
170,Vinh ,,,,,,,,,,,,,,,
171,Vinh ,,,,,,,,,,,,,,,
172,Vinh ,,,,,,,,,,,,,,,
173,Vinh ,,,,,,,,,,,,,,,
174,Vinh ,,,,,,,,,,,,,,,
175,Vinh ,,,,,,,,,,,,,,,
176,Vinh ,,,,,,,,,,,,,,,
177,Vinh ,,,,,,,,,,,,,,,
178,Vinh ,,,,,,,,,,,,,,,
179,Vinh ,,,,,,,,,,,,,,,
180,Vinh ,,,,,,,,,,,,,,,
181,Vinh ,,,,,,,,,,,,,,,
182,Vinh ,,,,,,,,,,,,,,,
183,Vinh ,,,,,,,,,,,,,,,
184,Vinh ,,,,,,,,,,,,,,,
185,Vinh ,,,,,,,,,,,,,,,
186,Vinh ,,,,,,,,,,,,,,,
187,Vinh ,,,,,,,,,,,,,,,
188,Vinh ,,,,,,,,,,,,,,,
189,Vinh ,,,,,,,,,,,,,,,
190,Vinh ,,,,,,,,,,,,,,,
191,Vinh ,,,,,,,,,,,,,,,
192,Vinh ,,,,,,,,,,,,,,,
193,Vinh ,,,,,,,,,,,,,,,
194,Vinh ,,,,,,,,,,,,,,,
195,Vinh ,,,,,,,,,,,,,,,
196,Vinh ,,,,,,,,,,,,,,,
197,Vinh ,,,,,,,,,,,,,,,
198,Vinh ,,,,,,,,,,,,,,,
199,Vinh ,,,,,,,,,,,,,,,
200,Vinh ,,,,,,,,,,,,,,,
201,Vinh ,,,,,,,,,,,,,,,
202,Vinh ,,,,,,,,,,,,,,,
203,Vinh ,,,,,,,,,,,,,,,
204,Vinh ,,,,,,,,,,,,,,,
205,Vinh ,,,,,,,,,,,,,,,
206,Vinh ,,,,,,,,,,,,,,,
207,Vinh ,,,,,,,,,,,,,,,
208,Vinh ,,,,,,,,,,,,,,,
209,Vinh ,,,,,,,,,,,,,,,
210,Vinh ,,,,,,,,,,,,,,,
211,Vinh ,,,,,,,,,,,,,,,
212,Vinh ,,,,,,,,,,,,,,,
213,Vinh ,,,,,,,,,,,,,,,
214,Vinh ,,,,,,,,,,,,,,,
215,Vinh ,,,,,,,,,,,,,,,
216,Vinh ,,,,,,,,,,,,,,,
217,Vinh ,,,,,,,,,,,,,,,
218,Vinh ,,,,,,,,,,,,,,,
219,Vinh ,,,,,,,,,,,,,,,
220,Vinh ,,,,,,,,,,,,,,,
221,Vinh ,,,,,,,,,,,,,,,
222,Vinh ,,,,,,,,,,,,,,,
223,Vinh ,,,,,,,,,,,,,,,
224,Vinh ,,,,,,,,,,,,,,,
225,Vinh ,,,,,,,,,,,,,,,
226,Vinh ,,,,,,,,,,,,,,,
227,Vinh ,,,,,,,,,,,,,,,
228,Vinh ,,,,,,,,,,,,,,,
229,Vinh ,,,,,,,,,,,,,,,
230,Vinh ,,,,,,,,,,,,,,,
231,Vinh ,,,,,,,,,,,,,,,
232,Vinh ,,,,,,,,,,,,,,,
233,Vinh ,,,,,,,,,,,,,,,
234,Vinh ,,,,,,,,,,,,,,,
235,Vinh ,,,,,,,,,,,,,,,
236,Vinh ,,,,,,,,,,,,,,,
237,Vinh ,,,,,,,,,,,,,,,
238,Vinh ,,,,,,,,,,,,,,,
239,Vinh ,,,,,,,,,,,,,,,
240,Vinh ,,,,,,,,,,,,,,,
241,Vinh ,,,,,,,,,,,,,,,
242,Vinh ,,,,,,,,,,,,,,,
243,Vinh ,,,,,,,,,,,,,,,
244,Vinh ,,,,,,,,,,,,,,,
245,Vinh ,,,,,,,,,,,,,,,
246,Vinh ,,,,,,,,,,,,,,,
247,Vinh ,,,,,,,,,,,,,,,
248,Vinh ,,,,,,,,,,,,,,,
249,Vinh ,,,,,,,,,,,,,,,
250,Vinh ,,,,,,,,,,,,,,,
251,Vinh ,,,,,,,,,,,,,,,
252,Vinh ,,,,,,,,,,,,,,,
253,Vinh ,,,,,,,,,,,,,,,
254,Vinh ,,,,,,,,,,,,,,,
255,Vinh ,,,,,,,,,,,,,,,
691,Vinh ,,,,,,,,,,,,,,,
692,Vinh ,,,,,,,,,,,,,,,
693,Vinh ,,,,,,,,,,,,,,,
694,Vinh ,,,,,,,,,,,,,,,
695,Vinh ,,,,,,,,,,,,,,,
696,Vinh ,,,,,,,,,,,,,,,
697,Vinh ,,,,,,,,,,,,,,,
698,Vinh ,,,,,,,,,,,,,,,
699,Vinh ,,,,,,,,,,,,,,,
700,Vinh ,,,,,,,,,,,,,,,
701,Vinh ,,,,,,,,,,,,,,,
702,Vinh ,,,,,,,,,,,,,,,
703,Vinh ,,,,,,,,,,,,,,,
704,Vinh ,,,,,,,,,,,,,,,
705,Vinh ,,,,,,,,,,,,,,,
706,Vinh ,,,,,,,,,,,,,,,
707,Vinh ,,,,,,,,,,,,,,,
708,Vinh ,,,,,,,,,,,,,,,
709,Vinh ,,,,,,,,,,,,,,,
710,Vinh ,,,,,,,,,,,,,,,
711,Vinh ,,,,,,,,,,,,,,,
712,Vinh ,,,,,,,,,,,,,,,
713,Vinh ,,,,,,,,,,,,,,,
714,Vinh ,,,,,,,,,,,,,,,
715,Vinh ,,,,,,,,,,,,,,,
716,Vinh ,,,,,,,,,,,,,,,
717,Vinh ,,,,,,,,,,,,,,,
718,Vinh ,,,,,,,,,,,,,,,
719,Vinh ,,,,,,,,,,,,,,,
720,Vinh ,,,,,,,,,,,,,,,
721,Vinh ,,,,,,,,,,,,,,,
722,Vinh ,,,,,,,,,,,,,,,
723,Vinh ,,,,,,,,,,,,,,,
724,Vinh ,,,,,,,,,,,,,,,
725,Vinh ,,,,,,,,,,,,,,,
726,Vinh ,,,,,,,,,,,,,,,
727,Vinh ,,,,,,,,,,,,,,,
728,Vinh ,,,,,,,,,,,,,,,
729,Vinh ,,,,,,,,,,,,,,,
730,Vinh ,,,,,,,,,,,,,,,
731,Vinh ,,,,,,,,,,,,,,,
732,Vinh ,,,,,,,,,,,,,,,
733,Vinh ,,,,,,,,,,,,,,,
